year,state,place,subgroup_type,subgroup,index_transportation_cost,index_transportation_cost_quality
2019,34,57000,race-ethnicity,Majority Non-White Tracts,0.17837794659450293,1
2019,34,57000,race-ethnicity,Majority White-NH Tracts,NA,NA
2019,34,57000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1883471304347826,1
2019,34,74000,race-ethnicity,All,0.17753855085083997,1
2019,34,74000,race-ethnicity,Majority Non-White Tracts,0.17118865725754243,1
2019,34,74000,race-ethnicity,Majority White-NH Tracts,0.19081084473452994,1
2019,34,74000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.17569189971070395,1
2019,35,02000,race-ethnicity,All,0.2632584837353653,1
2019,35,02000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,35,02000,race-ethnicity,Majority White-NH Tracts,0.26428931788821775,1
2019,35,02000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2515773754449604,1
2019,35,39380,race-ethnicity,All,0.34078658829827874,1
2019,35,39380,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,35,39380,race-ethnicity,Majority White-NH Tracts,0.34078658829827874,1
2019,35,39380,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,35,63460,race-ethnicity,All,0.3102664018852638,1
2019,35,63460,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,35,63460,race-ethnicity,Majority White-NH Tracts,0.31020207868832766,1
2019,35,63460,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3595551538732556,2
2019,35,70500,race-ethnicity,All,0.25229949559062903,1
2019,35,70500,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,35,70500,race-ethnicity,Majority White-NH Tracts,0.25229949559062903,1
2019,35,70500,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,36,01000,race-ethnicity,All,0.1750410859289783,1
2019,36,01000,race-ethnicity,Majority Non-White Tracts,0.15477631072939368,1
2019,36,01000,race-ethnicity,Majority White-NH Tracts,0.18742257065427798,1
2019,36,01000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.16739718530101644,1
2019,36,11000,race-ethnicity,All,0.20346020447897706,1
2019,36,11000,race-ethnicity,Majority Non-White Tracts,0.19583188044831878,1
2019,36,11000,race-ethnicity,Majority White-NH Tracts,0.21642457731595635,1
2019,36,11000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.19208868144690783,1
2019,36,50617,race-ethnicity,All,0.1862279136489276,1
2019,36,50617,race-ethnicity,Majority Non-White Tracts,0.19,1
2019,36,50617,race-ethnicity,Majority White-NH Tracts,0.19657290322580645,1
2019,36,50617,race-ethnicity,Mixed Race and Ethnicity Tracts,0.17772030395947205,1
2019,36,51000,race-ethnicity,All,0.11061479187236721,1
2019,36,51000,race-ethnicity,Majority Non-White Tracts,0.10691805444956087,1
2019,36,51000,race-ethnicity,Majority White-NH Tracts,0.11201383593029683,1
2019,36,51000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.11656295434223192,1
2019,36,63000,race-ethnicity,All,0.21677773632894162,1
2019,36,63000,race-ethnicity,Majority Non-White Tracts,0.2173314993122421,1
2019,36,63000,race-ethnicity,Majority White-NH Tracts,0.21859186198816286,1
2019,36,63000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2142063203777697,1
2019,36,73000,race-ethnicity,All,0.2175173892865899,1
2019,36,73000,race-ethnicity,Majority Non-White Tracts,0.20354448306939618,1
2019,36,73000,race-ethnicity,Majority White-NH Tracts,0.23248858034468417,1
2019,36,73000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.20552782250849883,1
2019,36,84000,race-ethnicity,All,0.17822509660798627,1
2019,36,84000,race-ethnicity,Majority Non-White Tracts,0.15570685553034916,1
2019,36,84000,race-ethnicity,Majority White-NH Tracts,0.1926891182941276,1
2019,36,84000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.17746822742474916,1
2019,37,02140,race-ethnicity,All,0.2643759686187141,1
2019,37,02140,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,37,02140,race-ethnicity,Majority White-NH Tracts,0.26618186992839193,1
2019,37,02140,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23098795180722892,1
2019,37,10740,race-ethnicity,All,0.23012024641410989,1
2019,37,10740,race-ethnicity,Majority Non-White Tracts,0.24,2
2019,37,10740,race-ethnicity,Majority White-NH Tracts,0.22923517667033222,1
2019,37,10740,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23200088920375667,1
2019,37,12000,race-ethnicity,All,0.2485977981428439,1
2019,37,12000,race-ethnicity,Majority Non-White Tracts,0.24692705962140354,1
2019,37,12000,race-ethnicity,Majority White-NH Tracts,0.24258888573456994,1
2019,37,12000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.25995986393967174,1
2019,37,14100,race-ethnicity,All,0.28988583229951653,1
2019,37,14100,race-ethnicity,Majority Non-White Tracts,0.25,1
2019,37,14100,race-ethnicity,Majority White-NH Tracts,0.2957331267535515,1
2019,37,14100,race-ethnicity,Mixed Race and Ethnicity Tracts,0.27696436322221935,1
2019,37,19000,race-ethnicity,All,0.24527838020643564,1
2019,37,19000,race-ethnicity,Majority Non-White Tracts,0.2455029031493434,1
2019,37,19000,race-ethnicity,Majority White-NH Tracts,0.252179754897104,1
2019,37,19000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23845641165269435,1
2019,37,22920,race-ethnicity,All,0.2977665537339253,1
2019,37,22920,race-ethnicity,Majority Non-White Tracts,0.2909335919061734,1
2019,37,22920,race-ethnicity,Majority White-NH Tracts,0.2979230800260795,1
2019,37,22920,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3001060448321242,1
2019,37,25580,race-ethnicity,All,0.2629696574328931,1
2019,37,25580,race-ethnicity,Majority Non-White Tracts,0.22,1
2019,37,25580,race-ethnicity,Majority White-NH Tracts,0.2687073662359626,2
2019,37,25580,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2579684404655595,1
2019,37,28000,race-ethnicity,All,0.283355197746259,1
2019,37,28000,race-ethnicity,Majority Non-White Tracts,0.27696405979416067,1
2019,37,28000,race-ethnicity,Majority White-NH Tracts,0.29223742024382515,1
2019,37,28000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2773358198165972,1
2019,37,28080,race-ethnicity,All,0.2905467691733837,1
2019,37,28080,race-ethnicity,Majority Non-White Tracts,0.2534329924235066,1
2019,37,28080,race-ethnicity,Majority White-NH Tracts,0.2949508857108413,1
2019,37,28080,race-ethnicity,Mixed Race and Ethnicity Tracts,0.32603749812065114,2
2019,37,31400,race-ethnicity,All,0.30029287410942945,1
2019,37,31400,race-ethnicity,Majority Non-White Tracts,0.2826161392014311,1
2019,37,31400,race-ethnicity,Majority White-NH Tracts,0.3136515499359818,1
2019,37,31400,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3020428426288961,1
2019,37,55000,race-ethnicity,All,0.2102538705476936,1
2019,37,55000,race-ethnicity,Majority Non-White Tracts,0.21198242068736206,1
2019,37,55000,race-ethnicity,Majority White-NH Tracts,0.20864901839629188,1
2019,37,55000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.21307435835671223,1
2019,37,74440,race-ethnicity,All,0.24418013396833044,1
2019,37,74440,race-ethnicity,Majority Non-White Tracts,0.21827902240325864,1
2019,37,74440,race-ethnicity,Majority White-NH Tracts,0.24845026808419596,1
2019,37,74440,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22682700080840743,1
2019,37,75000,race-ethnicity,All,0.2886851250114807,1
2019,37,75000,race-ethnicity,Majority Non-White Tracts,0.2687413562346643,1
2019,37,75000,race-ethnicity,Majority White-NH Tracts,0.29946024512834313,1
2019,37,75000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.28004830958515187,1
2019,38,25700,race-ethnicity,All,0.22233855222391943,1
2019,38,25700,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,38,25700,race-ethnicity,Majority White-NH Tracts,0.225813878934382,1
2019,38,25700,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18,1
2019,39,01000,race-ethnicity,All,0.24454734037250553,1
2019,39,01000,race-ethnicity,Majority Non-White Tracts,0.22562149370633758,1
2019,39,01000,race-ethnicity,Majority White-NH Tracts,0.25360446489698346,1
2019,39,01000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23708498055646463,1
2019,39,15000,race-ethnicity,All,0.21043378943469804,1
2019,39,15000,race-ethnicity,Majority Non-White Tracts,0.1972126393220783,1
2019,39,15000,race-ethnicity,Majority White-NH Tracts,0.21818700433592925,1
2019,39,15000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.21431264441934922,1
2019,39,16000,race-ethnicity,All,0.2217813076008904,1
2019,39,16000,race-ethnicity,Majority Non-White Tracts,0.21443467237609432,1
2019,39,16000,race-ethnicity,Majority White-NH Tracts,0.23302306187739755,1
2019,39,16000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.215331815442309,1
2019,39,18000,race-ethnicity,All,0.22612663178917106,1
2019,39,18000,race-ethnicity,Majority Non-White Tracts,0.21367472738032747,1
2019,39,18000,race-ethnicity,Majority White-NH Tracts,0.22992149255077937,1
2019,39,18000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22769517161930267,1
2019,39,21000,race-ethnicity,All,0.23873051434979642,1
2019,39,21000,race-ethnicity,Majority Non-White Tracts,0.23657231157228925,1
2019,39,21000,race-ethnicity,Majority White-NH Tracts,0.24166310266439775,1
2019,39,21000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.20807573073544705,1
2019,39,61000,race-ethnicity,All,0.27305648635710866,1
2019,39,61000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,39,61000,race-ethnicity,Majority White-NH Tracts,0.27305648635710866,1
2019,39,61000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,39,77000,race-ethnicity,All,0.26414179470442567,1
2019,39,77000,race-ethnicity,Majority Non-White Tracts,0.24086250568292525,1
2019,39,77000,race-ethnicity,Majority White-NH Tracts,0.27721435422164364,1
2019,39,77000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24429895817088332,1
2019,40,09050,race-ethnicity,All,0.3157749587242578,1
2019,40,09050,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,40,09050,race-ethnicity,Majority White-NH Tracts,0.3157749587242578,1
2019,40,09050,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,40,23200,race-ethnicity,All,0.29373107724930314,1
2019,40,23200,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,40,23200,race-ethnicity,Majority White-NH Tracts,0.29373107724930314,1
2019,40,23200,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,40,41850,race-ethnicity,All,0.29184708037579277,1
2019,40,41850,race-ethnicity,Majority Non-White Tracts,0.24000000000000002,1
2019,40,41850,race-ethnicity,Majority White-NH Tracts,0.29596126002875384,1
2019,40,41850,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2917135941661928,1
2019,40,52500,race-ethnicity,All,0.28176699436869723,1
2019,40,52500,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,40,52500,race-ethnicity,Majority White-NH Tracts,0.28434057427508397,1
2019,40,52500,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24,1
2019,40,55000,race-ethnicity,All,0.28428953017575315,1
2019,40,55000,race-ethnicity,Majority Non-White Tracts,0.24677406379442715,1
2019,40,55000,race-ethnicity,Majority White-NH Tracts,0.2909411417761765,1
2019,40,55000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.26423656931133316,1
2019,40,75000,race-ethnicity,All,0.2640256590498126,1
2019,40,75000,race-ethnicity,Majority Non-White Tracts,0.26754641413641383,1
2019,40,75000,race-ethnicity,Majority White-NH Tracts,0.26683445697608454,1
2019,40,75000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.25432135266514994,1
2019,41,05350,race-ethnicity,All,0.21260513204124717,1
2019,41,05350,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,05350,race-ethnicity,Majority White-NH Tracts,0.2120864716238831,1
2019,41,05350,race-ethnicity,Mixed Race and Ethnicity Tracts,0.21993613190173034,1
2019,41,05800,race-ethnicity,All,0.2575831744858395,1
2019,41,05800,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,05800,race-ethnicity,Majority White-NH Tracts,0.2575831744858395,1
2019,41,05800,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,41,23850,race-ethnicity,All,0.26585015891425445,1
2019,41,23850,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,23850,race-ethnicity,Majority White-NH Tracts,0.26585015891425445,1
2019,41,23850,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,41,31250,race-ethnicity,All,0.218195039216605,1
2019,41,31250,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,31250,race-ethnicity,Majority White-NH Tracts,0.218195039216605,1
2019,41,31250,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,41,34100,race-ethnicity,All,0.23009330807478748,1
2019,41,34100,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,34100,race-ethnicity,Majority White-NH Tracts,0.24294054745221172,1
2019,41,34100,race-ethnicity,Mixed Race and Ethnicity Tracts,0.199618420910701,1
2019,41,47000,race-ethnicity,All,0.2701961927870654,1
2019,41,47000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,47000,race-ethnicity,Majority White-NH Tracts,0.2701961927870654,1
2019,41,47000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,41,59000,race-ethnicity,All,0.19692953527622512,1
2019,41,59000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,59000,race-ethnicity,Majority White-NH Tracts,0.19641594898154138,1
2019,41,59000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.21214610832954028,1
2019,41,64900,race-ethnicity,All,0.2629644139442102,1
2019,41,64900,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,41,64900,race-ethnicity,Majority White-NH Tracts,0.2629644139442102,1
2019,41,64900,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,42,02000,race-ethnicity,All,0.194602674872766,1
2019,42,02000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,42,02000,race-ethnicity,Majority White-NH Tracts,0.20476230347009025,1
2019,42,02000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18407528799344483,1
2019,42,06088,race-ethnicity,All,0.21740683443344336,1
2019,42,06088,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,42,06088,race-ethnicity,Majority White-NH Tracts,0.21740683443344336,1
2019,42,06088,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,42,24000,race-ethnicity,All,0.2540566959921799,1
2019,42,24000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,42,24000,race-ethnicity,Majority White-NH Tracts,0.2589647867866024,1
2019,42,24000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23222829055161112,1
2019,42,60000,race-ethnicity,All,0.17210685522427524,1
2019,42,60000,race-ethnicity,Majority Non-White Tracts,0.17009206424443513,1
2019,42,60000,race-ethnicity,Majority White-NH Tracts,0.17343747679857452,1
2019,42,60000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.17448954897461638,1
2019,42,61000,race-ethnicity,All,0.20022055947500325,1
2019,42,61000,race-ethnicity,Majority Non-White Tracts,0.1853542828740266,1
2019,42,61000,race-ethnicity,Majority White-NH Tracts,0.20269507619266405,1
2019,42,61000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.20090961948446281,1
2019,42,63624,race-ethnicity,All,0.19505951152390782,1
2019,42,63624,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,42,63624,race-ethnicity,Majority White-NH Tracts,0.22092921917324226,1
2019,42,63624,race-ethnicity,Mixed Race and Ethnicity Tracts,0.18574104323205926,1
2019,42,69000,race-ethnicity,All,0.24846354586165792,1
2019,42,69000,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,42,69000,race-ethnicity,Majority White-NH Tracts,0.24871454635926357,1
2019,42,69000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24,1
2019,44,19180,race-ethnicity,All,0.23207637544699977,1
2019,44,19180,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,44,19180,race-ethnicity,Majority White-NH Tracts,0.23207637544699977,1
2019,44,19180,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,44,54640,race-ethnicity,All,0.20647644070765458,1
2019,44,54640,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,44,54640,race-ethnicity,Majority White-NH Tracts,0.22390921027949728,1
2019,44,54640,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1842646590184831,1
2019,44,59000,race-ethnicity,All,0.18621695222966073,1
2019,44,59000,race-ethnicity,Majority Non-White Tracts,0.16507778627901046,1
2019,44,59000,race-ethnicity,Majority White-NH Tracts,0.18935767161708586,1
2019,44,59000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.1866216929013631,1
2019,44,74300,race-ethnicity,All,0.24049498728970892,1
2019,44,74300,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,44,74300,race-ethnicity,Majority White-NH Tracts,0.24049498728970892,1
2019,44,74300,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,45,13330,race-ethnicity,All,0.24962270786284937,1
2019,45,13330,race-ethnicity,Majority Non-White Tracts,0.22126544894569114,1
2019,45,13330,race-ethnicity,Majority White-NH Tracts,0.2563349663363607,1
2019,45,13330,race-ethnicity,Mixed Race and Ethnicity Tracts,0.22761603506923075,1
2019,45,16000,race-ethnicity,All,0.24772601273309025,1
2019,45,16000,race-ethnicity,Majority Non-White Tracts,0.2386887795570644,1
2019,45,16000,race-ethnicity,Majority White-NH Tracts,0.24968205514382927,1
2019,45,16000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.2569606431573792,2
2019,45,48535,race-ethnicity,All,0.26759121910831046,1
2019,45,48535,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,45,48535,race-ethnicity,Majority White-NH Tracts,0.2675894213075866,1
2019,45,48535,race-ethnicity,Mixed Race and Ethnicity Tracts,0.32,2
2019,45,50875,race-ethnicity,All,0.24941573119357055,1
2019,45,50875,race-ethnicity,Majority Non-White Tracts,0.23999572751164258,1
2019,45,50875,race-ethnicity,Majority White-NH Tracts,0.27037247489809557,1
2019,45,50875,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24460462379524028,1
2019,46,59020,race-ethnicity,All,0.2393926410843041,1
2019,46,59020,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,46,59020,race-ethnicity,Majority White-NH Tracts,0.23965691573011969,1
2019,46,59020,race-ethnicity,Mixed Race and Ethnicity Tracts,0.23465062014077825,1
2019,47,14000,race-ethnicity,All,0.27124479176563887,1
2019,47,14000,race-ethnicity,Majority Non-White Tracts,0.2520722694334762,1
2019,47,14000,race-ethnicity,Majority White-NH Tracts,0.278597972255915,1
2019,47,14000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.26727181656277826,1
2019,47,15160,race-ethnicity,All,0.31781477895168064,1
2019,47,15160,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,15160,race-ethnicity,Majority White-NH Tracts,0.3210545718586949,1
2019,47,15160,race-ethnicity,Mixed Race and Ethnicity Tracts,0.3113033440475476,1
2019,47,27740,race-ethnicity,All,0.25815221335470745,1
2019,47,27740,race-ethnicity,Majority Non-White Tracts,NA,NA
2019,47,27740,race-ethnicity,Majority White-NH Tracts,0.25815221335470745,1
2019,47,27740,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2019,47,40000,race-ethnicity,All,0.26151745521596104,1
2019,47,40000,race-ethnicity,Majority Non-White Tracts,0.23605671344369458,1
2019,47,40000,race-ethnicity,Majority White-NH Tracts,0.26514710121071067,1
2019,47,40000,race-ethnicity,Mixed Race and Ethnicity Tracts,0.24285180149558125,1
2019,47,48000,race-ethnicity,All,0.2751998054662304,1
2019,47,48000,race-ethnicity,Majority Non-White Tracts,0.2739947854306007,1
