year,state,place,subgroup_type,subgroup,share_poverty_exposure,share_poverty_exposure_quality
2018,19,12000,all,All,0,1
2018,19,12000,race-ethnicity,Black,0,2
2018,19,12000,race-ethnicity,Hispanic,0,2
2018,19,12000,race-ethnicity,Other Races and Ethnicities,0,2
2018,19,12000,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,19000,all,All,0,1
2018,19,19000,race-ethnicity,Black,0,2
2018,19,19000,race-ethnicity,Hispanic,0,2
2018,19,19000,race-ethnicity,Other Races and Ethnicities,0,2
2018,19,19000,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,21000,all,All,0,1
2018,19,21000,race-ethnicity,Black,0,1
2018,19,21000,race-ethnicity,Hispanic,0,1
2018,19,21000,race-ethnicity,Other Races and Ethnicities,0,1
2018,19,21000,race-ethnicity,"White, Non-Hispanic",0,1
2018,19,73335,all,All,0.1434674836976245,1
2018,19,73335,race-ethnicity,Black,0.26705816802826915,2
2018,19,73335,race-ethnicity,Hispanic,0.18557927198850982,2
2018,19,73335,race-ethnicity,Other Races and Ethnicities,0.2513562357989453,2
2018,19,73335,race-ethnicity,"White, Non-Hispanic",0.08002020388905465,1
2018,20,36000,all,All,0.14910930403065742,1
2018,20,36000,race-ethnicity,Black,0.2125351546805946,1
2018,20,36000,race-ethnicity,Hispanic,0.16845419659549346,1
2018,20,36000,race-ethnicity,Other Races and Ethnicities,0.18449419568822553,1
2018,20,36000,race-ethnicity,"White, Non-Hispanic",0.047832187089537646,1
2018,20,38900,all,All,0.17222348517124472,1
2018,20,38900,race-ethnicity,Black,0,3
2018,20,38900,race-ethnicity,Hispanic,0.11683510753058894,2
2018,20,38900,race-ethnicity,Other Races and Ethnicities,0.06943679700490503,2
2018,20,38900,race-ethnicity,"White, Non-Hispanic",0.21712555321174193,1
2018,20,52575,all,All,0,1
2018,20,52575,race-ethnicity,Black,0,3
2018,20,52575,race-ethnicity,Hispanic,0,2
2018,20,52575,race-ethnicity,Other Races and Ethnicities,0,2
2018,20,52575,race-ethnicity,"White, Non-Hispanic",0,1
2018,20,53775,all,All,0,1
2018,20,53775,race-ethnicity,Black,0,2
2018,20,53775,race-ethnicity,Hispanic,0,2
2018,20,53775,race-ethnicity,Other Races and Ethnicities,0,3
2018,20,53775,race-ethnicity,"White, Non-Hispanic",0,1
2018,20,71000,all,All,0,1
2018,20,71000,race-ethnicity,Black,0,2
2018,20,71000,race-ethnicity,Hispanic,0,2
2018,20,71000,race-ethnicity,Other Races and Ethnicities,0,2
2018,20,71000,race-ethnicity,"White, Non-Hispanic",0,1
2018,20,79000,all,All,0.10166495867773019,1
2018,20,79000,race-ethnicity,Black,0.27300955586457093,1
2018,20,79000,race-ethnicity,Hispanic,0.10916900196594957,1
2018,20,79000,race-ethnicity,Other Races and Ethnicities,0.0482005911038827,1
2018,20,79000,race-ethnicity,"White, Non-Hispanic",0.03288111364751378,1
2018,21,46027,all,All,0.3279642140529794,1
2018,21,46027,race-ethnicity,Black,0.23738384560400286,1
2018,21,46027,race-ethnicity,Hispanic,0.3062037564029596,1
2018,21,46027,race-ethnicity,Other Races and Ethnicities,0.37571606475716063,1
2018,21,46027,race-ethnicity,"White, Non-Hispanic",0.3568733340256863,1
2018,21,48006,all,All,0.01376709729067401,1
2018,21,48006,race-ethnicity,Black,0.006702378453422664,1
2018,21,48006,race-ethnicity,Hispanic,0.07633267217238497,2
2018,21,48006,race-ethnicity,Other Races and Ethnicities,0.020399906942440146,2
2018,21,48006,race-ethnicity,"White, Non-Hispanic",0.005866513223777253,1
2018,22,05000,all,All,0.34657810124169247,1
2018,22,05000,race-ethnicity,Black,0.3129643170082529,1
2018,22,05000,race-ethnicity,Hispanic,0.3807773035899052,2
2018,22,05000,race-ethnicity,Other Races and Ethnicities,0.36383705365771657,2
2018,22,05000,race-ethnicity,"White, Non-Hispanic",0.4496675642086514,1
2018,22,40735,all,All,0.08831639478943913,1
2018,22,40735,race-ethnicity,Black,0.16277672570187005,1
2018,22,40735,race-ethnicity,Hispanic,0.00897233925687171,3
2018,22,40735,race-ethnicity,Other Races and Ethnicities,0.0023509699573075614,3
2018,22,40735,race-ethnicity,"White, Non-Hispanic",0.003357523532232594,1
2018,22,41155,all,All,0.0538822200647613,1
2018,22,41155,race-ethnicity,Black,0.07393013859051505,1
2018,22,41155,race-ethnicity,Hispanic,0.040169377047562266,3
2018,22,41155,race-ethnicity,Other Races and Ethnicities,0.01928518453350241,2
2018,22,41155,race-ethnicity,"White, Non-Hispanic",0.0029368452285207726,1
2018,22,55000,all,All,0.23917192617173097,1
2018,22,55000,race-ethnicity,Black,0.27329579257578485,1
2018,22,55000,race-ethnicity,Hispanic,0.22137060414788098,1
2018,22,55000,race-ethnicity,Other Races and Ethnicities,0.12437707641196014,1
2018,22,55000,race-ethnicity,"White, Non-Hispanic",0.10296313762477403,1
2018,22,70000,all,All,0.2966522258155191,1
2018,22,70000,race-ethnicity,Black,0.3458051076553236,1
2018,22,70000,race-ethnicity,Hispanic,0.14305414877324307,2
2018,22,70000,race-ethnicity,Other Races and Ethnicities,0.0970803742147639,2
2018,22,70000,race-ethnicity,"White, Non-Hispanic",0.130357785407419,1
2018,24,04000,all,All,0.1762724231345427,1
2018,24,04000,race-ethnicity,Black,0.20777168355489448,1
2018,24,04000,race-ethnicity,Hispanic,0.15512424643434788,1
2018,24,04000,race-ethnicity,Other Races and Ethnicities,0.08233051352317407,1
2018,24,04000,race-ethnicity,"White, Non-Hispanic",0.06591403837391789,1
2018,24,30325,all,All,0,1
2018,24,30325,race-ethnicity,Black,0,2
2018,24,30325,race-ethnicity,Hispanic,0,2
2018,24,30325,race-ethnicity,Other Races and Ethnicities,0,3
2018,24,30325,race-ethnicity,"White, Non-Hispanic",0,1
2018,25,07000,all,All,0.1907565315578398,1
2018,25,07000,race-ethnicity,Black,0.18451749734888653,1
2018,25,07000,race-ethnicity,Hispanic,0.1933187837904866,1
2018,25,07000,race-ethnicity,Other Races and Ethnicities,0.2280320044918585,1
2018,25,07000,race-ethnicity,"White, Non-Hispanic",0.16782264057468418,1
2018,25,09000,all,All,0.07535974902816613,1
2018,25,09000,race-ethnicity,Black,0.09321692411014103,1
2018,25,09000,race-ethnicity,Hispanic,0.04536249493722155,2
2018,25,09000,race-ethnicity,Other Races and Ethnicities,0.06407828282828283,2
2018,25,09000,race-ethnicity,"White, Non-Hispanic",0.06529329608938547,1
2018,25,11000,all,All,0,1
2018,25,11000,race-ethnicity,Black,0,2
2018,25,11000,race-ethnicity,Hispanic,0,2
2018,25,11000,race-ethnicity,Other Races and Ethnicities,0,1
2018,25,11000,race-ethnicity,"White, Non-Hispanic",0,1
2018,25,23000,all,All,0,1
2018,25,23000,race-ethnicity,Black,0,2
2018,25,23000,race-ethnicity,Hispanic,0,2
2018,25,23000,race-ethnicity,Other Races and Ethnicities,0,2
2018,25,23000,race-ethnicity,"White, Non-Hispanic",0,1
2018,25,34550,all,All,0.05585633878316805,1
2018,25,34550,race-ethnicity,Black,0.05187319884726225,3
2018,25,34550,race-ethnicity,Hispanic,0.05256760862959587,1
2018,25,34550,race-ethnicity,Other Races and Ethnicities,0.048624586234448125,1
2018,25,34550,race-ethnicity,"White, Non-Hispanic",0.10109132682366456,2
2018,25,37000,all,All,0.1527538335904183,1
2018,25,37000,race-ethnicity,Black,0.20642978003384094,2
2018,25,37000,race-ethnicity,Hispanic,0.18733087330873308,1
2018,25,37000,race-ethnicity,Other Races and Ethnicities,0.12717325227963525,1
2018,25,37000,race-ethnicity,"White, Non-Hispanic",0.12648275862068967,1
2018,25,37490,all,All,0,1
2018,25,37490,race-ethnicity,Black,0,2
2018,25,37490,race-ethnicity,Hispanic,0,1
2018,25,37490,race-ethnicity,Other Races and Ethnicities,0,1
2018,25,37490,race-ethnicity,"White, Non-Hispanic",0,1
2018,25,45000,all,All,0.04584875995333976,1
2018,25,45000,race-ethnicity,Black,0.048406139315230225,2
2018,25,45000,race-ethnicity,Hispanic,0.019590382902938557,1
2018,25,45000,race-ethnicity,Other Races and Ethnicities,0.023555945370254353,1
2018,25,45000,race-ethnicity,"White, Non-Hispanic",0.06739707835325365,1
2018,25,45560,all,All,0,1
2018,25,45560,race-ethnicity,Black,0,3
2018,25,45560,race-ethnicity,Hispanic,0,3
2018,25,45560,race-ethnicity,Other Races and Ethnicities,0,2
2018,25,45560,race-ethnicity,"White, Non-Hispanic",0,1
2018,25,55745,all,All,0,1
2018,25,55745,race-ethnicity,Black,0,2
2018,25,55745,race-ethnicity,Hispanic,0,3
2018,25,55745,race-ethnicity,Other Races and Ethnicities,0,1
2018,25,55745,race-ethnicity,"White, Non-Hispanic",0,1
2018,25,62535,all,All,0,1
2018,25,62535,race-ethnicity,Black,0,3
2018,25,62535,race-ethnicity,Hispanic,0,3
2018,25,62535,race-ethnicity,Other Races and Ethnicities,0,2
2018,25,62535,race-ethnicity,"White, Non-Hispanic",0,1
2018,25,67000,all,All,0.4761426066627703,1
2018,25,67000,race-ethnicity,Black,0.44408427876823336,1
2018,25,67000,race-ethnicity,Hispanic,0.5377163567388138,1
2018,25,67000,race-ethnicity,Other Races and Ethnicities,0.5056741681092518,1
2018,25,67000,race-ethnicity,"White, Non-Hispanic",0.2198677741990168,1
2018,25,82000,all,All,0.08440649111727395,1
2018,25,82000,race-ethnicity,Black,0.12173148758514613,1
2018,25,82000,race-ethnicity,Hispanic,0.15423434789465384,1
2018,25,82000,race-ethnicity,Other Races and Ethnicities,0.12496707927311035,1
2018,25,82000,race-ethnicity,"White, Non-Hispanic",0.03266654432005873,1
2018,26,03000,all,All,0.5367727076953791,1
2018,26,03000,race-ethnicity,Black,0.25204156901347036,2
2018,26,03000,race-ethnicity,Hispanic,0.5228676839933786,2
2018,26,03000,race-ethnicity,Other Races and Ethnicities,0.4691276719508665,1
2018,26,03000,race-ethnicity,"White, Non-Hispanic",0.5966135478458661,1
2018,26,21000,all,All,0.6492183710778644,1
2018,26,21000,race-ethnicity,Black,0.4796547472256473,3
2018,26,21000,race-ethnicity,Hispanic,0.44952380952380955,3
2018,26,21000,race-ethnicity,Other Races and Ethnicities,0.6314580941446614,2
2018,26,21000,race-ethnicity,"White, Non-Hispanic",0.6593489148580969,1
2018,26,22000,all,All,0.5260572739955588,1
2018,26,22000,race-ethnicity,Black,0.4938048813851812,1
2018,26,22000,race-ethnicity,Hispanic,0.6226033287802903,1
2018,26,22000,race-ethnicity,Other Races and Ethnicities,0.6464822609741431,1
2018,26,22000,race-ethnicity,"White, Non-Hispanic",0.6527429566991034,1
2018,26,27440,all,All,0,1
2018,26,27440,race-ethnicity,Black,0,3
2018,26,27440,race-ethnicity,Hispanic,0,3
2018,26,27440,race-ethnicity,Other Races and Ethnicities,0,3
2018,26,27440,race-ethnicity,"White, Non-Hispanic",0,1
2018,26,29000,all,All,0.6039300980046712,1
2018,26,29000,race-ethnicity,Black,0.5711738219428469,1
2018,26,29000,race-ethnicity,Hispanic,0.740423098913665,2
2018,26,29000,race-ethnicity,Other Races and Ethnicities,0.6772867420349434,2
2018,26,29000,race-ethnicity,"White, Non-Hispanic",0.6323199691810435,1
2018,26,34000,all,All,0.20319373354450249,1
2018,26,34000,race-ethnicity,Black,0.16960452175855387,1
2018,26,34000,race-ethnicity,Hispanic,0.4811185841177778,1
2018,26,34000,race-ethnicity,Other Races and Ethnicities,0.418908099621181,1
2018,26,34000,race-ethnicity,"White, Non-Hispanic",0.039768068551954784,1
2018,26,46000,all,All,0.15404104251557443,1
2018,26,46000,race-ethnicity,Black,0.17979513749283402,1
2018,26,46000,race-ethnicity,Hispanic,0.09015375885085261,1
2018,26,46000,race-ethnicity,Other Races and Ethnicities,0.1920328437698233,1
2018,26,46000,race-ethnicity,"White, Non-Hispanic",0.12128991081450394,1
2018,26,49000,all,All,0,1
2018,26,49000,race-ethnicity,Black,0,2
2018,26,49000,race-ethnicity,Hispanic,0,3
2018,26,49000,race-ethnicity,Other Races and Ethnicities,0,3
2018,26,49000,race-ethnicity,"White, Non-Hispanic",0,1
2018,26,69035,all,All,0,1
2018,26,69035,race-ethnicity,Black,0,3
2018,26,69035,race-ethnicity,Hispanic,0,3
2018,26,69035,race-ethnicity,Other Races and Ethnicities,0,3
2018,26,69035,race-ethnicity,"White, Non-Hispanic",0,1
2018,26,74900,all,All,0,1
2018,26,74900,race-ethnicity,Black,0,1
2018,26,74900,race-ethnicity,Hispanic,0,3
2018,26,74900,race-ethnicity,Other Races and Ethnicities,0,2
2018,26,74900,race-ethnicity,"White, Non-Hispanic",0,1
2018,26,76460,all,All,7.478923035082948e-4,1
2018,26,76460,race-ethnicity,Black,0,2
2018,26,76460,race-ethnicity,Hispanic,0,3
2018,26,76460,race-ethnicity,Other Races and Ethnicities,0.00792507204610951,2
2018,26,76460,race-ethnicity,"White, Non-Hispanic",0,1
2018,26,80700,all,All,0,1
2018,26,80700,race-ethnicity,Black,0,3
2018,26,80700,race-ethnicity,Hispanic,0,3
2018,26,80700,race-ethnicity,Other Races and Ethnicities,0,2
2018,26,80700,race-ethnicity,"White, Non-Hispanic",0,1
2018,26,84000,all,All,0.13137639601569576,1
2018,26,84000,race-ethnicity,Black,0.11118756020366038,1
2018,26,84000,race-ethnicity,Hispanic,0,3
2018,26,84000,race-ethnicity,Other Races and Ethnicities,0.1850792253521127,2
2018,26,84000,race-ethnicity,"White, Non-Hispanic",0.1277084929979795,1
2018,26,86000,all,All,0,1
2018,26,86000,race-ethnicity,Black,0,2
2018,26,86000,race-ethnicity,Hispanic,0,3
2018,26,86000,race-ethnicity,Other Races and Ethnicities,0,3
2018,26,86000,race-ethnicity,"White, Non-Hispanic",0,1
2018,26,88940,all,All,0,1
2018,26,88940,race-ethnicity,Black,0,2
2018,26,88940,race-ethnicity,Hispanic,0,2
2018,26,88940,race-ethnicity,Other Races and Ethnicities,0,2
2018,26,88940,race-ethnicity,"White, Non-Hispanic",0,1
2018,27,06616,all,All,0,1
2018,27,06616,race-ethnicity,Black,0,2
2018,27,06616,race-ethnicity,Hispanic,0,2
2018,27,06616,race-ethnicity,Other Races and Ethnicities,0,2
2018,27,06616,race-ethnicity,"White, Non-Hispanic",0,1
2018,27,07966,all,All,0,1
2018,27,07966,race-ethnicity,Black,0,2
2018,27,07966,race-ethnicity,Hispanic,0,2
2018,27,07966,race-ethnicity,Other Races and Ethnicities,0,2
2018,27,07966,race-ethnicity,"White, Non-Hispanic",0,2
2018,27,17000,all,All,0.22182394035039002,1
2018,27,17000,race-ethnicity,Black,0.3403034119210236,2
2018,27,17000,race-ethnicity,Hispanic,0.21070932599476855,3
2018,27,17000,race-ethnicity,Other Races and Ethnicities,0.32301138064292984,1
2018,27,17000,race-ethnicity,"White, Non-Hispanic",0.1914902521093835,1
2018,27,43000,all,All,0.35778607178749094,1
2018,27,43000,race-ethnicity,Black,0.36471630919329795,1
2018,27,43000,race-ethnicity,Hispanic,0.20846177304698182,1
2018,27,43000,race-ethnicity,Other Races and Ethnicities,0.33456085684036807,1
2018,27,43000,race-ethnicity,"White, Non-Hispanic",0.38305484908413606,1
2018,27,51730,all,All,0,2
2018,27,51730,race-ethnicity,Black,0,3
2018,27,51730,race-ethnicity,Hispanic,0,3
2018,27,51730,race-ethnicity,Other Races and Ethnicities,0,3
2018,27,51730,race-ethnicity,"White, Non-Hispanic",0,2
2018,27,54880,all,All,0.06292342311682651,1
2018,27,54880,race-ethnicity,Black,0.032442968505663895,2
2018,27,54880,race-ethnicity,Hispanic,0.08365497599102188,3
2018,27,54880,race-ethnicity,Other Races and Ethnicities,0.11145886037387802,2
2018,27,54880,race-ethnicity,"White, Non-Hispanic",0.07089208296167158,1
2018,27,58000,all,All,0.09800384595749026,1
2018,27,58000,race-ethnicity,Black,0.14563334113790682,1
2018,27,58000,race-ethnicity,Hispanic,0.01805869074492099,1
2018,27,58000,race-ethnicity,Other Races and Ethnicities,0.10827374872318693,1
2018,27,58000,race-ethnicity,"White, Non-Hispanic",0.047118990794408455,1
2018,27,71428,all,All,0,2
2018,27,71428,race-ethnicity,Black,0,3
2018,27,71428,race-ethnicity,Hispanic,0,3
2018,27,71428,race-ethnicity,Other Races and Ethnicities,0,3
2018,27,71428,race-ethnicity,"White, Non-Hispanic",0,2
2018,28,36000,all,All,0.3758976732737588,1
2018,28,36000,race-ethnicity,Black,0.3921047368987659,1
2018,28,36000,race-ethnicity,Hispanic,0.4146540281593209,3
2018,28,36000,race-ethnicity,Other Races and Ethnicities,0.19015058895708473,3
2018,28,36000,race-ethnicity,"White, Non-Hispanic",0.13761395625873013,1
2018,29,15670,all,All,0.4550670001102728,1
2018,29,15670,race-ethnicity,Black,0.27479431005688,2
2018,29,15670,race-ethnicity,Hispanic,0.34346018581840077,2
2018,29,15670,race-ethnicity,Other Races and Ethnicities,0.4816423609642202,2
2018,29,15670,race-ethnicity,"White, Non-Hispanic",0.4876923829853692,1
2018,29,35000,all,All,0,1
2018,29,35000,race-ethnicity,Black,0,2
2018,29,35000,race-ethnicity,Hispanic,0,2
2018,29,35000,race-ethnicity,Other Races and Ethnicities,0,2
2018,29,35000,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,38000,all,All,0.18872713451767012,1
2018,29,38000,race-ethnicity,Black,0.24651316916022642,1
2018,29,38000,race-ethnicity,Hispanic,0.2589130118071152,1
2018,29,38000,race-ethnicity,Other Races and Ethnicities,0.19372784050221392,1
2018,29,38000,race-ethnicity,"White, Non-Hispanic",0.08543896722855877,1
2018,29,41348,all,All,0,1
2018,29,41348,race-ethnicity,Black,0,3
2018,29,41348,race-ethnicity,Hispanic,0,3
2018,29,41348,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,41348,race-ethnicity,"White, Non-Hispanic",0,1
2018,29,54074,all,All,0,1
2018,29,54074,race-ethnicity,Black,0,3
2018,29,54074,race-ethnicity,Hispanic,0,3
2018,29,54074,race-ethnicity,Other Races and Ethnicities,0,3
2018,29,54074,race-ethnicity,"White, Non-Hispanic",0,2
2018,29,65000,all,All,0.31947845765656824,1
2018,29,65000,race-ethnicity,Black,0.3744622724214561,1
2018,29,65000,race-ethnicity,Hispanic,0.41140840642296955,2
2018,29,65000,race-ethnicity,Other Races and Ethnicities,0.20671281674587244,1
2018,29,65000,race-ethnicity,"White, Non-Hispanic",0.16301664354665674,1
2018,29,70000,all,All,0.2240087149738862,1
2018,29,70000,race-ethnicity,Black,0.24274145210643486,2
2018,29,70000,race-ethnicity,Hispanic,0.3240521424201065,2
2018,29,70000,race-ethnicity,Other Races and Ethnicities,0.30757881763176115,1
2018,29,70000,race-ethnicity,"White, Non-Hispanic",0.2082645654682594,1
2018,30,06550,all,All,0,1
2018,30,06550,race-ethnicity,Black,0,3
2018,30,06550,race-ethnicity,Hispanic,0,2
2018,30,06550,race-ethnicity,Other Races and Ethnicities,0,2
2018,30,06550,race-ethnicity,"White, Non-Hispanic",0,1
2018,31,28000,all,All,0.19364599220284046,1
2018,31,28000,race-ethnicity,Black,0.2958057539110412,1
2018,31,28000,race-ethnicity,Hispanic,0.25376138584702274,1
2018,31,28000,race-ethnicity,Other Races and Ethnicities,0.20157839069445257,1
2018,31,28000,race-ethnicity,"White, Non-Hispanic",0.17404612250785106,1
2018,31,37000,all,All,0.10703069746243996,1
2018,31,37000,race-ethnicity,Black,0.18586730646032182,1
2018,31,37000,race-ethnicity,Hispanic,0.11337264068965858,1
2018,31,37000,race-ethnicity,Other Races and Ethnicities,0.07889068301033647,1
2018,31,37000,race-ethnicity,"White, Non-Hispanic",0.06590713069011295,1
2018,32,31900,all,All,0,1
2018,32,31900,race-ethnicity,Black,0,2
2018,32,31900,race-ethnicity,Hispanic,0,1
2018,32,31900,race-ethnicity,Other Races and Ethnicities,0,1
2018,32,31900,race-ethnicity,"White, Non-Hispanic",0,1
2018,32,40000,all,All,0.07891476310550562,1
2018,32,40000,race-ethnicity,Black,0.08609630643844429,1
2018,32,40000,race-ethnicity,Hispanic,0.09480667257729691,1
2018,32,40000,race-ethnicity,Other Races and Ethnicities,0.1035118459102251,1
2018,32,40000,race-ethnicity,"White, Non-Hispanic",0.0549913751773402,1
2018,32,51800,all,All,0.08739200614706424,1
2018,32,51800,race-ethnicity,Black,0.040605954270591806,1
2018,32,51800,race-ethnicity,Hispanic,0.14433856685337168,1
2018,32,51800,race-ethnicity,Other Races and Ethnicities,0.0955156094030409,1
2018,32,51800,race-ethnicity,"White, Non-Hispanic",0.035569683178229276,1
2018,32,60600,all,All,0,1
2018,32,60600,race-ethnicity,Black,0,2
2018,32,60600,race-ethnicity,Hispanic,0,1
2018,32,60600,race-ethnicity,Other Races and Ethnicities,0,1
2018,32,60600,race-ethnicity,"White, Non-Hispanic",0,1
2018,32,68400,all,All,0,1
2018,32,68400,race-ethnicity,Black,0,3
2018,32,68400,race-ethnicity,Hispanic,0,2
2018,32,68400,race-ethnicity,Other Races and Ethnicities,0,2
2018,32,68400,race-ethnicity,"White, Non-Hispanic",0,1
2018,33,45140,all,All,0.0590394425780764,1
2018,33,45140,race-ethnicity,Black,0.11538461538461539,2
2018,33,45140,race-ethnicity,Hispanic,0.05924950625411455,2
2018,33,45140,race-ethnicity,Other Races and Ethnicities,0.10664682539682539,2
2018,33,45140,race-ethnicity,"White, Non-Hispanic",0.04344786256492209,1
